bridgeId,healthIndex,year,structDef,deckArea,town
2.00E+04,1,2007,FALSE,1156.68,Waltham
2L8,0.6497,2007,FALSE,676.78,Watertown
2.00E+05,0.8593,2007,FALSE,319.77,Watertown
2NL,0.964,2007,FALSE,154.02,Watertown
26R,0.8303,2007,TRUE,287.26,Wayland
26C,0.5569,2007,TRUE,130.68,Wayland
24Y,0.6766,2007,FALSE,398.4,Wayland
4PW,0.740740741,2007,FALSE,871.92,Wayland
2P9,1,2007,FALSE,209.79,Wellesley
2P8,0.9987,2007,FALSE,311.91,Wellesley
2P3,0.9258,2007,FALSE,673.54,Wellesley
2P7,0.3187,2007,TRUE,149.04,Wellesley
2P4,0.9546,2007,FALSE,343.36,Wellesley
2P6,0.987399296,2007,FALSE,254.1,Wellesley
2P5,1,2007,FALSE,296.59,Wellesley
2EK,0.8504,2007,FALSE,439.28,Wellesley
2.00E+09,0.3552,2007,FALSE,850.02,Wellesley
2MH,0.1639,2007,TRUE,402.6,Wellesley
2EJ,0.9707,2007,FALSE,361.76,Wellesley
2MJ,0.8111,2007,FALSE,526.4,Wellesley
2FQ,0.9492,2007,FALSE,983.36,Wellesley
A7V,0.9368,2007,FALSE,974.58,Wellesley
31Q,0.9752,2007,FALSE,605.79,Wenham
2NM,0.6802,2007,FALSE,218.54,Weston
2NN,0.6245,2007,FALSE,299.99,Weston
2NP,0.538,2007,FALSE,117.52,Weston
2.00E+06,0.6788,2007,FALSE,473.97,Weston
2M8,0.9683,2007,FALSE,799.48,Weston
2K0,0.9608,2007,FALSE,2180.95,Weston
2LF,0.9671,2007,FALSE,1222.47,Weston
2F4,0.6474,2007,FALSE,617.22,Weston
4D4,0.6924,2007,FALSE,81.32,Weston
2F3,0.9163,2007,FALSE,593.75,Weston
2F5,0.9641,2007,FALSE,315.98,Weston
2.00E+07,0.7262,2007,FALSE,142.74,Weston
2M9,0.7139,2007,TRUE,730.62,Weston
2MA,0.6822,2007,FALSE,352.75,Weston
4Q0,-1,2007,FALSE,555.1,Weston
4Q1,-1,2007,FALSE,740.88,Weston
4Q2,-1,2007,FALSE,222.72,Weston
4Q3,0.740740741,2007,FALSE,364.32,Weston
4Q4,0.777777778,2007,FALSE,364.32,Weston
4Q5,0.777777778,2007,FALSE,783.72,Weston
4Q6,-1,2007,FALSE,413.44,Weston
4Q7,-1,2007,FALSE,271.56,Weston
4Q8,-1,2007,FALSE,271.56,Weston
4QA,-1,2007,FALSE,548.26,Weston
4QB,-1,2007,FALSE,1235.08,Weston
4PX,-1,2007,FALSE,1914.88,Weston
4PY,-1,2007,FALSE,221.1,Weston
9YT,-1,2007,TRUE,125.643,Weston
9YY,0.777777778,2007,FALSE,191.26,Weston
4Q9,0.740740741,2007,FALSE,808.5,Weston
4QC,0.740740741,2007,FALSE,1201.2,Weston
4QD,-1,2007,FALSE,635.18,Weston
4QF,0.777777778,2007,FALSE,104.39,Weston
4QE,-1,2007,TRUE,316.2,Weston
4QG,-1,2007,FALSE,523.6,Weston
4QH,-1,2007,FALSE,98.6,Weston
4W5,1,2007,FALSE,1259.84,Westwood
36B,0.6394,2007,FALSE,751.23,Westwood
36C,0.9167,2007,FALSE,1167.25,Westwood
36D,0.9137,2007,FALSE,1138.27,Westwood
9PV,1,2007,FALSE,294,Weymouth
AFB,1,2007,FALSE,692.8,Weymouth
37B,0.6526,2007,FALSE,570.81,Weymouth
355,0.9049,2007,FALSE,678.05,Weymouth
36Q,0.7362,2007,FALSE,1155.93,Weymouth
348,0.939,2007,FALSE,1194.08,Weymouth
36G,0.8564,2007,FALSE,1225.89,Weymouth
350,0.9698,2007,FALSE,364.32,Weymouth
351,0.9666,2007,FALSE,249.24,Weymouth
353,1,2007,FALSE,426.79,Weymouth
349,1,2007,FALSE,630.3,Weymouth
352,1,2007,FALSE,195.81,Weymouth
354,1,2007,FALSE,269.36,Weymouth
37E,0.9429,2007,FALSE,150.06,Weymouth
AV6,1,2007,FALSE,107.64,Weymouth
2NW,1,2007,FALSE,224.4,Wilmington
2NQ,0.6037,2007,TRUE,405.52,Wilmington
2NV,0.4172,2007,TRUE,70.03,Wilmington
2NU,0.9996,2007,FALSE,795.88,Wilmington
2KW,0.7284,2007,FALSE,479.21,Wilmington
2NT,0.7166,2007,FALSE,211.68,Wilmington
2NR,0.9815,2007,FALSE,254.82,Wilmington
2HU,0.6458,2007,FALSE,305,Wilmington
39P,0.5146,2007,FALSE,843.57,Boston
39U,0.9708,2007,FALSE,1339,Boston
39W,0.6349,2007,FALSE,7941.88,Boston
39Y,0.9786,2007,FALSE,6429.48,Boston
38N,0.821,2007,TRUE,449.5,Boston
38P,0.9148,2007,FALSE,811.44,Boston
37U,0.4593,2007,FALSE,374.64,Boston
37V,0.6711,2007,FALSE,370.44,Boston
37X,0.6929,2007,FALSE,366.42,Boston
4EV,0.8615,2007,FALSE,2339.84,Boston
3D1,0.8383,2007,FALSE,5245.2,Boston
3D5,0.6117,2007,FALSE,13132.8,Boston
3D3,1,2007,FALSE,525.6,Boston
3D2,0.9777,2007,FALSE,657.02,Boston
398,0.7143,2007,FALSE,1243.62,Boston
4FM,0.5499,2007,FALSE,1481.76,Boston
4FN,0.8533,2007,FALSE,462.56,Boston
3EC,0.6927,2007,FALSE,15817.74,Boston
3EH,0.7128,2007,FALSE,1389.29,Boston
3EJ,0.8046,2007,FALSE,1112.5,Boston
3DN,0.9426,2007,FALSE,840.72,Boston
3FK,0.7723,2007,FALSE,659.85,Boston
4VV,-1,2007,FALSE,397.5,Boston
3DE,0.5233,2007,FALSE,2131.29,Boston
3DD,0.9876,2007,FALSE,637.24,Boston
3DC,0.9507,2007,FALSE,1288.8,Boston
3D6,0.5665,2007,FALSE,2364.265,Boston
3F7,0.5227,2007,FALSE,880.74,Boston
3D4,0.9308,2007,FALSE,1108.8,Boston
3F6,0.7857,2007,FALSE,1804.11,Boston
38Q,0.8425,2007,TRUE,447.14,Boston
2L3,0.8701,2007,FALSE,243.75,Boston
3BM,0.989,2007,FALSE,5747.7,Boston
3BP,0.8425,2007,FALSE,2131.5,Boston
3BQ,0.89760088,2007,FALSE,3116.4,Boston
3BR,0.9113,2007,FALSE,2459.04,Boston
3BT,0.9953,2007,FALSE,5840.758,Boston
3BU,0.9889,2007,FALSE,2787.33,Boston
3BV,0.9941,2007,FALSE,2582.16,Boston
3CE,0.9537,2007,FALSE,1252.18,Boston
3CG,0.944299414,2007,FALSE,1649.48,Boston
3DU,0.6724,2007,FALSE,3005.1,Boston
3DW,0.8451,2007,FALSE,4172.7,Boston
3DY,0.87,2007,FALSE,3167.64,Boston
3.00E+01,0.6719,2007,FALSE,2919,Boston
3.00E+03,0.8222,2007,FALSE,8154.86,Boston
3EA,0.9958,2007,FALSE,2604,Boston
3EB,0.7664,2007,FALSE,4172.7,Boston
3ED,0.9846,2007,FALSE,2916.24,Boston
3EE,0.9888,2007,FALSE,2343.78,Boston
3EG,0.7565,2007,FALSE,8029,Boston
8R8,0.9332,2007,FALSE,2374.95,Boston
B27,-1,2007,FALSE,248.06,Boston
B28,-1,2007,FALSE,2925.3,Boston
B29,-1,2007,FALSE,253.76,Boston
394,0.5839,2007,FALSE,1321.61,Boston
4RG,-1,2007,FALSE,158.08,Boston
4RH,-1,2007,FALSE,297,Boston
4RP,-1,2007,FALSE,535.3,Boston
4RR,-1,2007,FALSE,533.12,Boston
4RV,-1,2007,FALSE,5336.3,Boston
4RW,-1,2007,FALSE,3422.24,Boston
4RX,-1,2007,TRUE,12492.15,Boston
4RY,-1,2007,TRUE,12502.05,Boston
4T4,-1,2007,FALSE,338.58,Boston
4EL,0.4963,2007,FALSE,4305.99,Boston
4FD,0.6625,2007,FALSE,933.04,Boston
4FF,0.7082,2007,FALSE,1386.84,Boston
4FG,0.5742,2007,FALSE,657.58,Boston
4FH,0.5427,2007,FALSE,467.2,Boston
4FJ,0.5358,2007,FALSE,415.87,Boston
4FK,0.4938,2007,FALSE,1830.92,Boston
4FL,0.6542,2007,FALSE,1088,Boston
4RU,-1,2007,FALSE,2406.4,Boston
4EX,0.6811,2007,FALSE,12419.6,Boston
4RT,-1,2007,FALSE,2987.44,Boston
4EQ,0.6863,2007,FALSE,477.18,Boston
4FP,0.5687,2007,FALSE,439.68,Boston
4EH,0.642900919,2007,FALSE,490.44,Boston
38T,0.2501,2007,TRUE,1337.3,Boston
2CQ,0.9642,2007,FALSE,1470.42,Boston
4VW,0.814814815,2007,FALSE,415.8,Boston
4VX,0.851851852,2007,FALSE,332.8,Boston
4VY,0.814814815,2007,FALSE,432.15,Boston
4W0,0.777777778,2007,FALSE,556.71,Boston
86Y,0.962962963,2007,FALSE,0,Boston
APX,1,2007,FALSE,0,Boston
4F7,0.8472,2007,TRUE,9277.97,Boston
4FQ,0.7983,2007,TRUE,915.46,Boston
4FR,0.8538,2007,TRUE,7969.65,Boston
4FT,0.8869,2007,FALSE,915.46,Boston
4FU,0.9091,2007,FALSE,1397.48,Boston
82F,0.777777778,2007,FALSE,1581.2,Boston
8DG,0.740740741,2007,FALSE,2094.95,Boston
8QG,0.851851852,2007,FALSE,1388.24,Boston
8XU,0.851851852,2007,FALSE,2295.42,Boston
8XW,0.740740741,2007,FALSE,1849.5,Boston
4F1,0.6083,2007,FALSE,494.46,Boston
395,0.4654,2007,TRUE,297.765,Boston
920,-1,2007,FALSE,0,Boston
922,-1,2007,FALSE,0,Boston
927,0.740740741,2007,FALSE,2856.48,Boston
4UX,-1,2007,FALSE,119.26,Boston
A2V,-1,2007,FALSE,1621.8,Boston
A2X,0,2007,FALSE,282.72,Boston
A2Y,0,2007,FALSE,179.34,Boston
A3M,0,2007,FALSE,510.57,Boston
4W1,0,2007,TRUE,100.58,Boston
86X,-1,2007,FALSE,0,Boston
38Y,0.6595,2007,FALSE,165.44,Boston
4EE,0.6579,2007,TRUE,124.12,Boston
4ED,0.7128,2007,FALSE,127.33,Boston
4FA,0.9212,2007,FALSE,332.1,Boston
4FB,0.6444,2007,FALSE,56.95,Boston
4EK,0.6094,2007,FALSE,85.54,Boston
2DE,0.9972,2007,FALSE,79.91,Boston
AAG,-1,2007,FALSE,334.89,Boston
AAH,-1,2007,FALSE,156.16,Boston
AAJ,0.777777778,2007,FALSE,2745,Boston
9RR,0,2007,FALSE,228.34,Boston
9RQ,0.814814815,2007,FALSE,267.81,Boston
9RP,0.740740741,2007,FALSE,1192.74,Boston
8Y4,0.925925926,2007,FALSE,1841,Boston
8YQ,0.888888889,2007,FALSE,102.5,Boston
8YJ,0.814814815,2007,FALSE,300.99,Boston
9EK,0.888888889,2007,FALSE,457.52,Boston
9EL,0.851851852,2007,FALSE,1011.08,Boston
90Y,0.777777778,2007,FALSE,1396.68,Boston
5VU,0.814814815,2007,FALSE,2104.5,Boston
911,0.777777778,2007,FALSE,6655.1,Boston
5VR,0.851851852,2007,FALSE,1432.84,Boston
8YY,0.814814815,2007,FALSE,3538.14,Boston
900,-1,2007,FALSE,2750.55,Boston
901,0.777777778,2007,FALSE,5662.02,Boston
9PM,0.777777778,2007,FALSE,248307.8,Boston
8YV,-1,2007,FALSE,3266.25,Boston
8YW,0.740740741,2007,FALSE,5109.42,Boston
8YX,0.777777778,2007,FALSE,4443.12,Boston
9DL,0.851851852,2007,FALSE,2604.7,Boston
8DE,-1,2007,FALSE,1839.2,Boston
8DF,-1,2007,FALSE,3450.7,Boston
9PF,-1,2007,FALSE,1402.83,Boston
9DF,0.814814815,2007,FALSE,3348.9,Boston
9TH,0.814814815,2007,FALSE,336.72,Boston
9.00E+08,0.888888889,2007,FALSE,196.71,Boston
9TT,0,2007,FALSE,2077.7,Boston
9TX,0.851851852,2007,FALSE,2288.79,Boston
9TY,0.851851852,2007,FALSE,1941.04,Boston
633,0.888888889,2007,FALSE,1987.7,Boston
634,0.814814815,2007,FALSE,766.27,Boston
8YR,0.851851852,2007,FALSE,886.38,Boston
8YU,0.814814815,2007,FALSE,1863.61,Boston
9P9,0.814814815,2007,FALSE,7134.6,Boston
6JN,0.851851852,2007,FALSE,2233,Boston
6JT,0.814814815,2007,FALSE,1096.2,Boston
8YK,0.888888889,2007,FALSE,886.38,Boston
8YL,0.888888889,2007,FALSE,980.64,Boston
8YP,0.814814815,2007,FALSE,2627.9,Boston
8Y6,0.814814815,2007,FALSE,3060.98,Boston
8YC,0.851851852,2007,FALSE,1673.84,Boston
8YF,0.777777778,2007,FALSE,2557.462,Boston
8XY,0.814814815,2007,FALSE,1348.24,Boston
8Y3,0.851851852,2007,FALSE,1869.12,Boston
92A,0.777777778,2007,FALSE,1274.58,Boston
91U,0.814814815,2007,FALSE,1518.91,Boston
91V,0.814814815,2007,FALSE,1518.91,Boston
928,0.777777778,2007,FALSE,1518.91,Boston
929,0.777777778,2007,FALSE,611.81,Boston
91P,0.777777778,2007,FALSE,1279.25,Boston
91J,0.777777778,2007,FALSE,933.33,Boston
91K,0.814814815,2007,FALSE,703.7,Boston
91H,0.777777778,2007,FALSE,1949.22,Boston
91G,0.814814815,2007,FALSE,1235.78,Boston
91F,0.814814815,2007,FALSE,1196,Boston
91E,0.814814815,2007,FALSE,1399.09,Boston
91D,0.777777778,2007,FALSE,889.7,Boston
91C,0.777777778,2007,FALSE,7872.5,Boston
9N3,0.777777778,2007,FALSE,3645.72,Boston
9Q6,0,2007,FALSE,3381,Boston
9Q7,0,2007,FALSE,2587.35,Boston
91B,0.777777778,2007,FALSE,1539.15,Boston
9B0,-1,2007,FALSE,1109.02,Boston
9QW,0.814814815,2007,FALSE,367.5,Boston
82N,1,2007,FALSE,1418.1,Boston
8MD,0.814814815,2007,FALSE,1602.75,Boston
91A,-1,2007,FALSE,4784.96,Boston
8QX,0.777777778,2007,FALSE,3303.3,Boston
8QY,0.777777778,2007,FALSE,3088.64,Boston
8R0,0.777777778,2007,FALSE,3102,Boston
917,0.777777778,2007,FALSE,5320.12,Boston
8TM,0.814814815,2007,FALSE,526.93,Boston
8TP,0.777777778,2007,FALSE,1067.29,Boston
8TT,0.814814815,2007,FALSE,2125.62,Boston
914,0.777777778,2007,FALSE,2321.62,Boston
8MC,0.777777778,2007,FALSE,1177.95,Boston
82P,0.777777778,2007,FALSE,3907.28,Boston
8QV,0.740740741,2007,FALSE,620.08,Boston
8M5,0.814814815,2007,FALSE,1546.44,Boston
AYL,1,2007,FALSE,5267,Boston
27B,0.7651,2007,FALSE,546.72,Boxborough
28L,0.7478,2007,FALSE,1684.35,Boxborough
347,0.9236,2007,FALSE,286.08,Braintree
33B,0.5907,2007,FALSE,264.48,Braintree
33A,1,2007,FALSE,129.32,Braintree
339,0.8396,2007,FALSE,212.8,Braintree
33T,1,2007,FALSE,98.98,Braintree
36F,0.947,2007,FALSE,942.42,Braintree
867,-1,2007,FALSE,0,Braintree
338,0.9826,2007,FALSE,148.92,Braintree
361,0.7072,2007,FALSE,127.98,Braintree
36R,1,2007,FALSE,373.1,Braintree
34G,0.9065,2007,FALSE,334.34,Braintree
36U,0.5448,2007,FALSE,470.64,Braintree
36W,0.9836,2007,FALSE,392.71,Braintree
337,0.997,2007,FALSE,197.4,Braintree
34P,0.685,2007,FALSE,1317.6,Braintree
36L,0.7079,2007,FALSE,896.4,Braintree
8G1,0.8929,2007,FALSE,255.64,Braintree
4U5,-1,2007,FALSE,627.48,Braintree
36E,0.3314,2007,FALSE,755.76,Braintree
34A,0.9558,2007,FALSE,833.76,Braintree
357,0.5499,2007,FALSE,289.68,Braintree
36T,0.5708,2007,FALSE,197.4,Braintree
33C,1,2007,FALSE,183.28,Braintree
AAM,0.9953,2007,FALSE,173.8,Braintree
34L,0.8286,2007,FALSE,173.8,Braintree
34M,0.8582,2007,FALSE,1558.45,Braintree
34K,0.7968,2007,FALSE,1575.3,Braintree
34J,0.669999978,2007,FALSE,876.15,Braintree
34H,0.9488,2007,FALSE,711.17,Braintree
356,0.7021,2007,FALSE,710.6,Braintree
ARD,0.715,2007,FALSE,708.4,Braintree
33R,0.9591,2007,FALSE,110.5,Braintree
34R,0.9683,2007,FALSE,248.88,Braintree
34T,0.991,2007,FALSE,351.89,Braintree
34U,0.757,2007,FALSE,422.75,Braintree
34V,0.7322,2007,FALSE,449.58,Braintree
34Q,0.896,2007,FALSE,402.5,Braintree
34N,0.9631,2007,FALSE,218.5,Braintree
34W,0.9818,2007,FALSE,1096.2,Braintree
34X,0.6392,2007,FALSE,394.25,Braintree
4U6,0.777777778,2007,FALSE,185.64,Braintree
34Y,1,2007,FALSE,408.7,Braintree
33D,0.9406,2007,FALSE,325.5,Braintree
36V,0.7675,2007,FALSE,205.92,Braintree
AP4,1,2007,FALSE,86.7,Braintree
4UJ,-1,2007,FALSE,807.5,Brookline
4UK,-1,2007,FALSE,318.78,Brookline
4UL,-1,2007,FALSE,169.4,Brookline
4UM,0.851851852,2007,FALSE,197.5,Brookline
4UN,-1,2007,FALSE,269.5,Brookline
4UP,-1,2007,FALSE,196.25,Brookline
4UQ,-1,2007,FALSE,172.02,Brookline
38W,0.9917,2007,FALSE,1285.02,Brookline
4RC,0.740740741,2007,FALSE,1225.84,Brookline
2G2,0.6759,2007,FALSE,1221.06,Burlington
2G3,0.730200861,2007,FALSE,1221.06,Burlington
2EP,0.9573,2007,FALSE,1571.2,Burlington
2EQ,0.9638,2007,FALSE,1571.2,Burlington
2ER,0.4167,2007,FALSE,846.45,Burlington
2ET,0.6866,2007,FALSE,870.75,Burlington
2EU,0.6828,2007,FALSE,1412.5,Burlington
2EV,0.7169,2007,FALSE,1412.5,Burlington
2EW,0.657,2007,FALSE,452.01,Burlington
2EX,0.6636,2007,FALSE,452.01,Burlington
3F1,1,2007,FALSE,738.15,Cambridge
4DM,0.696800908,2007,FALSE,618.54,Cambridge
4DJ,0.7238,2007,FALSE,439.6,Cambridge
3FU,0.9938,2007,FALSE,327.18,Cambridge
3FW,0.4706,2007,TRUE,345.84,Cambridge
3FV,0.5002,2007,FALSE,635.35,Cambridge
3FR,0.9983,2007,FALSE,320.76,Cambridge
3FT,0.9029,2007,FALSE,116.56,Cambridge
4DH,0.9652,2007,FALSE,2669.15,Cambridge
4DG,0.9939,2007,FALSE,253.76,Cambridge
4DQ,0.9303,2007,FALSE,524.56,Cambridge
4DF,0.5629,2007,TRUE,3017.85,Cambridge
4DR,0.9192,2007,FALSE,433.92,Cambridge
4DP,0.9226,2007,FALSE,3425.28,Cambridge
4DN,0.9334,2007,FALSE,1998.08,Cambridge
4DL,0.7879,2007,FALSE,682.24,Cambridge
4DK,0.5818,2007,FALSE,281.52,Cambridge
8YH,0.814814815,2007,FALSE,1873.88,Cambridge
36J,0.5388,2007,FALSE,270.81,Canton
ADA,1,2007,FALSE,336.81,Canton
36Y,0.9918,2007,FALSE,346.62,Canton
AE6,1,2007,FALSE,2213.79,Canton
370,0.9973,2007,FALSE,660,Canton
33F,0.6487,2007,FALSE,111.63,Canton
33G,0.9625,2007,FALSE,221.52,Canton
33U,0.5946,2007,FALSE,51.24,Canton
371,1,2007,FALSE,557.7,Canton
35F,0.5525,2007,TRUE,747.25,Canton
35G,0.5458,2007,TRUE,747.25,Canton
36A,0.576,2007,FALSE,1280,Canton
35B,0.9609,2007,FALSE,495.9,Canton
35L,0.9955,2007,FALSE,495.9,Canton
35C,0.8514,2007,FALSE,417.24,Canton
35D,0.8524,2007,FALSE,417.24,Canton
36H,1,2007,FALSE,1283.75,Canton
36M,0.7032,2007,FALSE,1413.6,Canton
35H,0.7445,2007,FALSE,2687.96,Canton
35J,0.8313,2007,FALSE,1596.54,Canton
368,0.9539,2007,FALSE,691.47,Canton
35K,0.9701,2007,TRUE,1058.4,Canton
33V,0.3759,2007,FALSE,54.24,Canton
3FL,0.5124,2007,FALSE,319.59,Chelsea
3FM,0.9733,2007,FALSE,525,Chelsea
3FN,1,2007,FALSE,241.8,Chelsea
3A6,0.7083,2007,TRUE,5461.17,Chelsea
3A8,0.702,2007,FALSE,944.23,Chelsea
3AA,0.6657,2007,FALSE,7068.81,Chelsea
3AB,0.7096,2007,FALSE,3809.52,Chelsea
3AC,0.7467,2007,FALSE,1072.5,Chelsea
AAT,0.5205,2007,FALSE,120.54,Chelsea
3A7,0.6409,2007,FALSE,8469.34,Chelsea
3A9,0.6811,2007,FALSE,1317.68,Chelsea
3EQ,0.6759,2007,FALSE,2215.29,Chelsea
3B1,0.8638,2007,FALSE,312.75,Chelsea
3A5,0.6058,2007,FALSE,795.76,Chelsea
9XA,0.9663,2007,FALSE,344.4,Chelsea
44C,0.6547,2007,FALSE,41.08,Cohasset
42F,0.675,2007,FALSE,268.4,Cohasset
42G,0.9056,2007,FALSE,308,Cohasset
2BE,0.524,2007,FALSE,138.6,Concord
2JW,0.670799293,2007,FALSE,240.64,Concord
2BF,0.7998,2007,FALSE,504.16,Concord
2KJ,0.4568,2007,FALSE,216.81,Concord
2CU,0.8943,2007,FALSE,127.14,Concord
2DV,0.6839,2007,FALSE,459.36,Concord
2KN,0.9374,2007,FALSE,366,Concord
2KL,0.682,2007,FALSE,131.6,Concord
2KM,0.9948,2007,FALSE,325.95,Concord
2KK,0.7901,2007,FALSE,189.66,Concord
2KC,0.5139,2007,FALSE,464.12,Concord
2CW,0.3289,2007,TRUE,255.36,Concord
2N0,0.5129,2007,FALSE,220.99,Concord
2GR,0.7201,2007,FALSE,259.25,Concord
2CV,0.6738,2007,FALSE,207.36,Concord
2DR,1,2007,FALSE,531.1,Concord
2DT,0.6608,2007,TRUE,538.68,Concord
2DU,1,2007,FALSE,495.6,Concord
2PE,1,2007,FALSE,244.53,Danvers
325,1,2007,FALSE,150.15,Danvers
2UH,0.8386,2007,FALSE,172.84,Danvers
2PF,0.6109,2007,TRUE,385.95,Danvers
2T6,0.7573,2007,FALSE,460.46,Danvers
2T7,0.7633,2007,FALSE,460.46,Danvers
2T2,0.662,2007,FALSE,361.12,Danvers
2T3,0.6723,2007,FALSE,361.12,Danvers
2U0,0.7011,2007,TRUE,548.1,Danvers
4PM,0.740740741,2007,FALSE,865.2,Framingham
4PF,-1,2007,FALSE,1330,Framingham
4PE,0.740740741,2007,FALSE,1123.84,Framingham
4PD,0.777777778,2007,FALSE,750,Framingham
4PB,-1,2007,FALSE,691.92,Framingham
4PC,-1,2007,FALSE,691.92,Framingham
4P9,-1,2007,FALSE,379.44,Framingham
4PA,0.740740741,2007,FALSE,379.44,Framingham
4P5,-1,2007,FALSE,690,Framingham
4P6,-1,2007,FALSE,690,Framingham
4P4,0.777777778,2007,FALSE,1219.74,Framingham
4P0,0.777777778,2007,FALSE,568.01,Framingham
4P1,-1,2007,FALSE,303.36,Framingham
4PP,0.814814815,2007,FALSE,278.16,Framingham
24F,0.9624,2007,TRUE,510.9,Framingham
24G,0.5331,2007,TRUE,615.12,Framingham
24H,0.8428,2007,TRUE,96,Framingham
A4L,0.9629,2007,FALSE,1278.53,Framingham
A4K,0.9988,2007,FALSE,910.8,Framingham
2B1,0.8512,2007,TRUE,140.94,Franklin
2AY,0.9908,2007,FALSE,363.09,Franklin
2B0,0.9413,2007,FALSE,303.45,Franklin
2A3,0.7427,2007,FALSE,97.37,Franklin
2AA,0.6497,2007,FALSE,79.04,Franklin
2A2,1,2007,FALSE,162.61,Franklin
2AB,0.9928,2007,FALSE,200.07,Franklin
1V8,0.9763,2007,FALSE,569.47,Franklin
1V9,0.9767,2007,FALSE,569.47,Franklin
2AQ,0.5925,2007,FALSE,1232.46,Franklin
1VA,0.9737,2007,FALSE,452.57,Franklin
1VB,0.779,2007,FALSE,452.57,Franklin
1VC,0.9793,2007,FALSE,469.78,Franklin
1VD,0.9366,2007,FALSE,481.4,Franklin
ANW,0.9995,2007,FALSE,2314,Franklin
1VE,0.8786,2007,FALSE,215.04,Franklin
1VF,0.8188,2007,FALSE,215.04,Franklin
1VG,0.7762,2007,FALSE,397.46,Franklin
1VH,0.7749,2007,FALSE,397.46,Franklin
ANX,0.995,2007,FALSE,3786.48,Franklin
30L,0.5381,2007,TRUE,383.6,Gloucester
30N,0.848,2007,FALSE,109.2,Gloucester
30M,0.5001,2007,TRUE,128.48,Gloucester
2PG,0.5432,2007,TRUE,119.78,Gloucester
2PH,0.5302,2007,FALSE,77.77,Gloucester
326,0.9574,2007,FALSE,124.62,Gloucester
327,1,2007,FALSE,79.18,Gloucester
2U8,0.831,2007,TRUE,5437.89,Gloucester
30Q,1,2007,FALSE,259.7,Gloucester
2U7,0.8573,2007,FALSE,520.8,Gloucester
2U9,0.7405,2007,FALSE,376.6,Gloucester
2UB,1,2007,FALSE,317.79,Gloucester
2U6,0.5362,2007,FALSE,570.88,Gloucester
2UA,0.6623,2007,FALSE,441.04,Gloucester
AQ2,1,2007,FALSE,106.58,Hamilton
2R5,0.9074,2007,FALSE,134.4,Hamilton
2PJ,0.7487,2007,TRUE,342.4,Hamilton
8NF,1,2007,FALSE,115.44,Hamilton
43M,0.9223,2007,FALSE,198.77,Hanover
43N,0.9491,2007,FALSE,109.08,Hanover
421,0.8572,2007,TRUE,73.47,Hanover
46Q,0.9995,2007,FALSE,538.56,Hanover
48K,0.8304,2007,TRUE,665.16,Hanover
48L,0.9833,2007,FALSE,665.16,Hanover
46R,0.6466,2007,TRUE,1525.64,Hanover
4C7,0.8493,2007,FALSE,234.24,Hingham
47K,0.9571,2007,FALSE,2143.2,Hingham
47L,1,2007,FALSE,298.62,Hingham
49X,0.9563,2007,FALSE,1612.8,Hingham
49J,0.6514,2007,FALSE,1105.36,Hingham
AXF,1,2007,FALSE,93.84,Hopkinton
208,0.691,2007,TRUE,97.76,Hopkinton
22W,0.7677,2007,FALSE,691.74,Hopkinton
1UP,0.6435,2007,FALSE,1159.35,Hopkinton
1UV,0.702,2007,FALSE,1159.35,Hopkinton
21B,0.7816,2007,FALSE,871.52,Hopkinton
1UT,0.9846,2007,FALSE,314.34,Hopkinton
1UU,0.9703,2007,FALSE,314.34,Hopkinton
1UQ,0.7468,2007,TRUE,772.87,Hopkinton
1UR,0.7618,2007,TRUE,733.05,Hopkinton
20Q,0.7883,2007,FALSE,1394.46,Hopkinton
4NV,0.740740741,2007,FALSE,842.14,Hopkinton
4NU,0.777777778,2007,FALSE,344.65,Hopkinton
4NW,-1,2007,FALSE,670.8,Hopkinton
4NX,-1,2007,FALSE,670.8,Hopkinton
ABQ,1,2007,FALSE,163.85,Hudson
28P,0.3642,2007,TRUE,273.42,Hudson
24K,0.6027,2007,TRUE,284.05,Hudson
APG,1,2007,FALSE,353.43,Hudson
24J,0.674,2007,FALSE,182.91,Hudson
28C,0.6157,2007,TRUE,230.1,Hudson
24L,0.7496,2007,FALSE,167.58,Hudson
27F,0.9668,2007,FALSE,442.89,Hudson
27G,0.7547,2007,FALSE,432.63,Hudson
27H,0.9544,2007,FALSE,697.68,Hudson
27J,0.9728,2007,FALSE,735.3,Hudson
AMM,1,2007,FALSE,182.4,Hull
2R6,0.7951,2007,FALSE,338.99,Ipswich
2PQ,0.7554,2007,FALSE,245.28,Ipswich
2R7,0.6677,2007,FALSE,308.14,Ipswich
2PM,0.9732,2007,FALSE,82.16,Ipswich
2PN,0.6576,2007,FALSE,207,Ipswich
32B,0.9244,2007,FALSE,934.4,Ipswich
32A,0.971,2007,FALSE,71.54,Ipswich
2TR,0.8285,2007,FALSE,278.88,Ipswich
2PP,1,2007,FALSE,118.65,Ipswich
2N1,0.6584,2007,FALSE,183.15,Lexington
2.00E+01,0.718199957,2007,FALSE,1824.51,Lexington
2.00E+02,0.7051,2007,FALSE,1824.51,Lexington
2JX,0.6769,2007,FALSE,2181.52,Lexington
2EY,0.6755,2007,FALSE,1797.4,Lexington
2LC,0.5037,2007,FALSE,948.78,Lexington
2KB,0.6728,2007,FALSE,1917,Lexington
2LW,0.703,2007,FALSE,1023.39,Lexington
